name,type,mass,radius,x,y,z,vx,vy,vz,R,G,B
mega_belt_ring02_body0009,planet,0.0027830655,0.228714,659.83131,284.28176,8.0427098,-0.43362299,1.0064593,0,0.5093,0.3963,0.3365
mega_belt_ring02_body0010,planet,0.0013877273,0.300902,645.88926,308.18983,-20.88782,-0.46540881,0.97538116,0,0.5341,0.4643,0.4249
mega_belt_ring02_body0011,planet,0.0025656137,0.172417,635.59043,331.60081,-8.3352788,-0.50670999,0.97122807,0,0.3334,0.3267,0.3361
mega_belt_ring02_body0012,planet,0.0024825482,0.27695,621.03072,346.71982,23.965541,-0.5303527,0.9499466,0,0.5027,0.4316,0.3154
mega_belt_ring02_body0013,planet,0.0011434798,0.24394,608.50728,372.14901,5.8288132,-0.57299552,0.9369149,0,0.4253,0.3085,0.2708
mega_belt_ring02_body0014,planet,0.0010321225,0.362153,599.64445,394.85969,5.3641985,-0.59417243,0.90232607,0,0.4975,0.3959,0.3577
mega_belt_ring02_body0015,planet,0.0015245536,0.230624,583.49686,411.70533,-4.123435,-0.63046766,0.89354174,0,0.4448,0.4126,0.3100
mega_belt_ring02_body0016,planet,0.00073047484,0.325374,572.8392,426.74828,-21.859101,-0.65568036,0.88014277,0,0.4809,0.4254,0.3503
mega_belt_ring02_body0017,planet,0.0040676333,0.325179,553.90876,446.38683,5.7999655,-0.68384881,0.84856859,0,0.4595,0.4017,0.3412
mega_belt_ring02_body0018,planet,0.0028469674,0.317421,539.3766,470.56645,6.9846807,-0.71347334,0.81780337,0,0.4042,0.3278,0.2807
mega_belt_ring02_body0019,planet,0.001112925,0.269769,524.27563,480.75081,11.118461,-0.74101289,0.80810056,0,0.3708,0.3102,0.2698
mega_belt_ring02_body0020,planet,0.0035580771,0.222586,512.87331,500.16752,-5.4965928,-0.75556249,0.7747561,0,0.4638,0.3771,0.3711
mega_belt_ring02_body0021,planet,0.004627341,0.229655,489.60115,516.4366,-5.7214862,-0.79029738,0.74923138,0,0.4789,0.4155,0.3372
mega_belt_ring02_body0022,planet,0.0029648559,0.232893,475.50413,533.12487,7.9532512,-0.80611978,0.71899343,0,0.3703,0.3294,0.2845
mega_belt_ring02_body0023,planet,0.004151658,0.238289,458.26837,556.12822,-17.609889,-0.83960993,0.69186684,0,0.4589,0.3775,0.3348
mega_belt_ring02_body0024,planet,0.0023482708,0.288415,435.47532,568.83024,11.382982,-0.86278255,0.66051429,0,0.3051,0.3165,0.3659
mega_belt_ring02_body0025,planet,0.0026945557,0.251448,418.32814,578.48314,-2.2435926,-0.88762889,0.64188585,0,0.4985,0.4417,0.3304
mega_belt_ring02_body0026,planet,0.0047034885,0.226828,398.48841,597.39349,4.1025057,-0.89965995,0.60011377,0,0.3675,0.3646,0.2938
mega_belt_ring02_body0027,planet,0.0038762394,0.251042,375.99282,605.30004,32.307793,-0.92468151,0.57438226,0,0.5637,0.4733,0.4015
mega_belt_ring02_body0028,planet,0.0018597801,0.160053,355.42627,616.53979,-3.8067958,-0.93848886,0.54102526,0,0.4866,0.3785,0.3366
mega_belt_ring02_body0029,planet,0.0038583429,0.294019,340.46821,627.40052,1.9503543,-0.96129909,0.52166322,0,0.4478,0.3886,0.3612
mega_belt_ring02_body0030,planet,0.0043927261,0.194274,316.24684,645.65963,0.41947467,-0.96914685,0.47469226,0,0.4821,0.4369,0.3352
mega_belt_ring02_body0031,planet,0.0035178738,0.293272,294.0016,655.87252,-27.703984,-0.98490165,0.44149229,0,0.5661,0.4854,0.4350
mega_belt_ring02_body0032,planet,0.003613062,0.20465,275.44273,658.04416,8.5605184,-1.0086947,0.42221729,0,0.5414,0.4589,0.4237
mega_belt_ring02_body0033,planet,0.0013656991,0.345681,246.87846,670.07809,-32.729568,-1.0266008,0.37823297,0,0.5673,0.4877,0.4448
mega_belt_ring02_body0034,planet,0.0045219588,0.207461,228.75607,679.08084,10.604532,-1.0222268,0.34434866,0,0.3059,0.3367,0.3130
mega_belt_ring02_body0035,planet,0.0036929829,0.336217,205.38755,693.84215,-9.6825827,-1.0337001,0.30599054,0,0.5517,0.4985,0.4109
mega_belt_ring02_body0036,planet,0.0012906179,0.379772,180.34987,691.12898,-10.335429,-1.0636275,0.27755324,0,0.2857,0.3376,0.3341
mega_belt_ring02_body0037,planet,0.004530944,0.164255,157.54768,702.4932,-0.53822758,-1.05561,0.23674094,0,0.3193,0.3072,0.3526
mega_belt_ring02_body0038,planet,0.0016991638,0.170766,139.80184,702.19582,-18.561363,-1.0707282,0.21317383,0,0.4340,0.3628,0.3655
mega_belt_ring02_body0039,planet,0.00038717655,0.28256,111.32043,709.40952,-1.5683368,-1.0673156,0.167483,0,0.3801,0.3545,0.2631
mega_belt_ring02_body0040,planet,0.0034188044,0.1707,90.406463,712.94241,-15.342298,-1.0777239,0.1366635,0,0.4631,0.3942,0.3576
mega_belt_ring02_body0041,planet,0.0012730064,0.241524,65.767775,712.69196,-18.050672,-1.0836381,0.099998981,0,0.4704,0.4326,0.3493
mega_belt_ring02_body0042,planet,0.00030227179,0.232459,43.930159,713.65417,-3.058129,-1.0783545,0.066379889,0,0.5319,0.5038,0.3909
mega_belt_ring02_body0043,planet,0.0017145329,0.14287,16.307377,714.19285,17.12924,-1.0801834,0.024664148,0,0.5343,0.4805,0.4170
mega_belt_ring02_body0044,planet,0.0011186736,0.329892,-8.8811355,716.27632,10.111385,-1.0830508,-0.013428786,0,0.3101,0.3209,0.3468
mega_belt_ring02_body0045,planet,0.0010992013,0.247692,-28.821378,718.68388,-7.6129074,-1.0925509,-0.043814566,0,0.3202,0.3100,0.3447
mega_belt_ring02_body0046,planet,0.0028891335,0.169339,-52.100569,717.84549,-2.2920464,-1.0855449,-0.078787854,0,0.4006,0.3267,0.2580
mega_belt_ring02_body0047,planet,0.0014713788,0.272395,-82.839318,714.55533,-7.6018635,-1.0820456,-0.12544294,0,0.4820,0.4099,0.3567
mega_belt_ring02_body0048,planet,0.0022725186,0.200047,-99.791418,706.46013,-16.719215,-1.0726938,-0.15152395,0,0.4653,0.3819,0.3389
mega_belt_ring02_body0049,planet,0.0041013557,0.343651,-124.00722,702.25067,-14.660772,-1.0658149,-0.18820735,0,0.5522,0.4713,0.4338
mega_belt_ring02_body0050,planet,0.0043445026,0.157743,-151.83661,695.83248,3.7056397,-1.0575693,-0.23077068,0,0.3246,0.3292,0.3535
mega_belt_ring02_body0051,planet,0.0025934389,0.367137,-171.99113,694.66851,-10.224193,-1.0640968,-0.2634569,0,0.3881,0.3002,0.2952
mega_belt_ring02_body0052,planet,0.0019935801,0.322211,-195.12645,691.36111,-0.84894418,-1.0475905,-0.29566692,0,0.4968,0.4281,0.3390
mega_belt_ring02_body0053,planet,0.0015011224,0.377304,-214.39251,680.13628,-14.289391,-1.0397401,-0.32774678,0,0.4556,0.3753,0.3680
mega_belt_ring02_body0054,planet,0.0034880851,0.150803,-243.24697,671.7807,11.084781,-1.017615,-0.3684711,0,0.5561,0.4909,0.3917
mega_belt_ring02_body0055,planet,0.0015226277,0.352808,-266.21984,666.14046,8.9459838,-1.0138373,-0.4051752,0,0.5559,0.4804,0.3980
mega_belt_ring02_body0056,planet,0.0023361855,0.1567,-283.32997,655.35618,21.792886,-0.99937257,-0.43205849,0,0.3451,0.2918,0.3378
mega_belt_ring02_body0057,planet,0.0020932674,0.163637,-307.87305,644.69816,19.062492,-0.97840945,-0.46723555,0,0.4036,0.2980,0.2925
mega_belt_ring02_body0058,planet,0.00099310832,0.256415,-327.11591,640.28311,-12.902982,-0.97587372,-0.49856667,0,0.3526,0.2991,0.3083
mega_belt_ring02_body0059,planet,0.00038964095,0.372245,-347.78941,624.92809,-12.039325,-0.9483458,-0.52778012,0,0.3507,0.3217,0.2954
mega_belt_ring02_body0060,planet,0.0014295002,0.248501,-371.36748,608.16206,4.9191404,-0.93289728,-0.56966347,0,0.4558,0.3976,0.3604
mega_belt_ring02_body0061,planet,0.00080744806,0.287429,-394.03326,597.15507,-12.408565,-0.91603607,-0.60444715,0,0.5367,0.4795,0.4134
mega_belt_ring02_body0062,planet,0.0015952705,0.165118,-413.21007,585.49371,3.2933815,-0.88425573,-0.62406028,0,0.4735,0.4004,0.3544
mega_belt_ring02_body0063,planet,0.0039068042,0.219689,-436.5679,577.40479,-4.8470268,-0.86895564,-0.65700553,0,0.3860,0.2814,0.2670
mega_belt_ring02_body0064,planet,0.0015128257,0.179758,-453.08959,560.10372,12.832918,-0.84182731,-0.68098671,0,0.3250,0.3314,0.3515
mega_belt_ring02_body0065,planet,0.0024576415,0.221589,-471.4609,552.45228,13.233666,-0.81886499,-0.69881661,0,0.4693,0.4393,0.3546
mega_belt_ring02_body0066,planet,0.0027687437,0.126996,-482.64072,522.60214,-4.2895348,-0.7995387,-0.73840098,0,0.3096,0.3126,0.3759
mega_belt_ring02_body0067,planet,0.00039985711,0.35988,-506.60427,511.5798,-25.612302,-0.77559195,-0.76804869,0,0.3588,0.3384,0.3624
mega_belt_ring02_body0068,planet,0.0033690061,0.243439,-524.357,494.193,14.145161,-0.75131452,-0.79717241,0,0.3231,0.3043,0.2858
mega_belt_ring02_body0069,planet,0.0029869062,0.226916,-536.28505,473.20707,-8.5553151,-0.71989758,-0.81585915,0,0.4938,0.4136,0.3547
mega_belt_ring02_body0070,planet,0.0048435727,0.376256,-548.56923,456.59975,-0.3286869,-0.69312608,-0.83273729,0,0.5110,0.4936,0.3897
mega_belt_ring02_body0071,planet,0.0044500566,0.304544,-567.96362,438.73517,-1.9139834,-0.65872,-0.85274447,0,0.3857,0.3151,0.2883
mega_belt_ring02_body0072,planet,0.0008744544,0.165764,-580.42529,415.75299,5.3776987,-0.63617602,-0.88815392,0,0.4776,0.4001,0.3234
mega_belt_ring02_body0073,planet,0.0011257562,0.365499,-590.1296,396.75039,-8.7134267,-0.60887163,-0.90564037,0,0.3387,0.3312,0.3582
mega_belt_ring02_body0074,planet,0.0034678525,0.320878,-601.87044,376.90353,-15.661302,-0.57984732,-0.92594772,0,0.5577,0.4951,0.4317
mega_belt_ring02_body0075,planet,0.00039527127,0.226717,-612.50509,358.8127,2.1217017,-0.54799118,-0.93543898,0,0.5706,0.4786,0.3896
mega_belt_ring02_body0076,planet,0.0033517095,0.351947,-631.33762,337.57116,11.570943,-0.51081289,-0.95534049,0,0.3821,0.3471,0.2818
mega_belt_ring02_body0077,planet,0.0021802448,0.226384,-644.25275,315.71828,-1.7248661,-0.47631988,-0.97197537,0,0.4816,0.4237,0.3298
mega_belt_ring02_body0078,planet,0.0043663421,0.303369,-647.94159,294.41228,-1.7676032,-0.45125011,-0.99310979,0,0.5572,0.4900,0.4264
mega_belt_ring02_body0079,planet,0.0041383186,0.281759,-663.43796,271.38153,-16.611286,-0.41507759,-1.0147272,0,0.3352,0.3141,0.3547
mega_belt_ring02_body0080,planet,0.0036783705,0.190528,-672.82939,247.10949,7.1969116,-0.37874902,-1.0312573,0,0.2914,0.3249,0.3476
mega_belt_ring02_body0081,planet,0.0018879086,0.312261,-678.13339,230.75145,8.2090926,-0.35274366,-1.0366446,0,0.4912,0.3950,0.3573
mega_belt_ring02_body0082,planet,0.0012018909,0.221193,-687.60758,204.88749,-1.5015575,-0.30972289,-1.0394378,0,0.5440,0.4943,0.4158
mega_belt_ring02_body0083,planet,0.0028689768,0.184953,-691.87138,183.75934,-13.640969,-0.28097903,-1.0579128,0,0.4987,0.3766,0.3426
mega_belt_ring02_body0084,planet,0.0042488082,0.363637,-701.25533,162.19957,1.1456638,-0.24705339,-1.0681132,0,0.4016,0.3475,0.2166
mega_belt_ring02_body0085,planet,0.0012578928,0.286709,-704.36744,135.52723,2.3224206,-0.20402662,-1.0603752,0,0.4701,0.4019,0.3496
mega_belt_ring02_body0086,planet,0.0037289713,0.241761,-701.77502,112.36125,-0.57369532,-0.1731994,-1.0817521,0,0.4750,0.3954,0.3706
mega_belt_ring02_body0087,planet,0.0012000004,0.284871,-716.13643,88.174784,-15.163788,-0.13212745,-1.0731104,0,0.4722,0.3976,0.3483
mega_belt_ring02_body0088,planet,0.002056626,0.326949,-708.95141,62.958345,3.5512726,-0.095923498,-1.0801602,0,0.3269,0.3190,0.3569
mega_belt_ring02_body0089,planet,0.0014885254,0.128237,-713.83859,41.561451,2.2773353,-0.063557655,-1.0916343,0,0.4733,0.3880,0.3537
mega_belt_ring02_body0090,planet,0.00074431584,0.13079,-723.72111,21.37164,5.8626533,-0.031692211,-1.073213,0,0.2916,0.3130,0.2950
mega_belt_ring02_body0091,planet,0.0049230458,0.331257,-716.74083,-10.528425,-1.9078231,0.016147095,-1.0992416,0,0.5575,0.4595,0.4176
mega_belt_ring02_body0092,planet,0.0033191397,0.185798,-711.38083,-34.67203,17.969763,0.052816289,-1.0836543,0,0.3747,0.3053,0.2922
mega_belt_ring02_body0093,planet,0.0012284166,0.145347,-714.32901,-52.869571,-0.02654243,0.081196628,-1.0970603,0,0.4721,0.3953,0.3423
mega_belt_ring02_body0094,planet,0.0026690765,0.344509,-712.25153,-81.791292,19.530177,0.12361398,-1.0764501,0,0.5333,0.4963,0.4557
mega_belt_ring02_body0095,planet,0.0042671264,0.19127,-707.94374,-105.81628,3.1201081,0.16225471,-1.0855344,0,0.3807,0.2817,0.2496
mega_belt_ring02_body0096,planet,0.0045462768,0.125182,-702.62204,-123.13661,-16.216373,0.18813106,-1.0734828,0,0.3238,0.3233,0.3568
mega_belt_ring02_body0097,planet,0.0038361771,0.373047,-695.00138,-148.1912,11.701387,0.2277846,-1.0682862,0,0.3087,0.3216,0.3210
mega_belt_ring02_body0098,planet,0.00081112821,0.233772,-690.87633,-168.07902,-5.0987513,0.25636956,-1.0537881,0,0.5635,0.4639,0.4205
mega_belt_ring02_body0099,planet,0.00049822109,0.35453,-685.33121,-194.42593,-6.2174517,0.30022614,-1.058266,0,0.5337,0.4852,0.4475
mega_belt_ring02_body0100,planet,0.0037846327,0.269815,-685.72638,-218.30224,14.533339,0.33024444,-1.0373568,0,0.3668,0.3033,0.2734
mega_belt_ring02_body0101,planet,0.0011984175,0.31667,-670.16784,-236.99278,-17.491719,0.36388292,-1.0289876,0,0.5041,0.4831,0.4088
mega_belt_ring02_body0102,planet,0.004593852,0.17668,-665.1171,-264.14606,-24.525067,0.40174066,-1.0115789,0,0.3198,0.3358,0.3325
mega_belt_ring02_body0103,planet,0.00067184897,0.221139,-661.3731,-284.57551,-3.067663,0.43047973,-1.0004646,0,0.3194,0.3448,0.3027
mega_belt_ring02_body0104,planet,0.0028990496,0.159266,-648.30188,-307.15042,4.2203267,0.46149446,-0.97407557,0,0.4515,0.3948,0.3339
mega_belt_ring02_body0105,planet,0.0010737669,0.125268,-638.04265,-333.78943,12.145784,0.50563901,-0.96653527,0,0.3426,0.3414,0.2971
mega_belt_ring02_body0106,planet,0.0048152138,0.320675,-621.19145,-350.09182,2.0278382,0.53822161,-0.95500279,0,0.3717,0.2997,0.2451
mega_belt_ring02_body0107,planet,0.0010786195,0.283938,-612.21265,-373.78976,-31.509478,0.56370574,-0.92326708,0,0.4984,0.3677,0.3445
mega_belt_ring02_body0108,planet,0.0034534426,0.26483,-603.6089,-390.90615,-13.593864,0.59261744,-0.91507682,0,0.3339,0.2915,0.3637
mega_belt_ring02_body0109,planet,0.0038576331,0.344922,-587.98366,-412.76056,-17.635419,0.62551328,-0.89105313,0,0.5497,0.4786,0.4068
mega_belt_ring02_body0110,planet,0.0010210196,0.342356,-575.11101,-430.2158,-26.392715,0.65262065,-0.87242107,0,0.4945,0.4305,0.3799
mega_belt_ring02_body0111,planet,0.0033337118,0.127117,-553.86936,-445.69068,-2.3821897,0.68023641,-0.84534436,0,0.3871,0.3147,0.2636
mega_belt_ring02_body0112,planet,0.0018031563,0.221173,-542.7255,-469.22019,7.1527265,0.7177154,-0.83014853,0,0.5276,0.4805,0.4100
mega_belt_ring02_body0113,planet,0.0028166527,0.30946,-527.61307,-485.22459,13.596965,0.73134486,-0.79523402,0,0.3190,0.3044,0.3869
mega_belt_ring02_body0114,planet,0.00081582317,0.229375,-508.61892,-501.92483,6.9497882,0.7618125,-0.77197267,0,0.3680,0.3045,0.2750
mega_belt_ring02_body0115,planet,0.0038243607,0.2057,-490.10215,-517.83229,-7.8130761,0.79452909,-0.75198173,0,0.3428,0.3055,0.2724
mega_belt_ring02_body0116,planet,0.0037443433,0.370829,-477.92504,-534.05891,15.153042,0.81501807,-0.72935315,0,0.4919,0.3679,0.3497
mega_belt_ring02_body0117,planet,0.00029033522,0.334089,-457.28477,-545.28361,-2.9453023,0.83834915,-0.70305486,0,0.3097,0.3323,0.3677
mega_belt_ring02_body0118,planet,0.0026864403,0.260439,-439.55049,-562.15002,0.84645459,0.85193566,-0.66613667,0,0.4988,0.4623,0.4381
mega_belt_ring02_body0119,planet,0.002706297,0.302085,-417.8098,-584.41073,-9.2717311,0.88518568,-0.63284131,0,0.3704,0.2886,0.3034
mega_belt_ring02_body0120,planet,0.00027306031,0.337196,-397.50122,-598.82888,-3.4305731,0.91182728,-0.60526884,0,0.3104,0.3381,0.3568
mega_belt_ring02_body0121,planet,0.0012234127,0.316006,-382.36914,-606.28696,-5.8965903,0.91879845,-0.57946187,0,0.5231,0.4845,0.4338
mega_belt_ring02_body0122,planet,0.0025593703,0.334055,-358.70403,-616.77093,-19.34114,0.93417383,-0.54330045,0,0.4853,0.4289,0.3653
mega_belt_ring02_body0123,planet,0.0046347864,0.180656,-336.9635,-626.32316,8.918466,0.95680693,-0.51476463,0,0.3303,0.2875,0.3565
mega_belt_ring02_body0124,planet,0.004525667,0.278898,-314.36048,-639.26305,2.3475007,0.98066899,-0.48224839,0,0.5797,0.4625,0.4551
mega_belt_ring02_body0125,planet,0.0044500589,0.211183,-298.04714,-654.97903,11.128455,0.99175306,-0.4512956,0,0.3163,0.3224,0.3497
mega_belt_ring02_body0126,planet,0.0022053042,0.271364,-269.37987,-663.16117,-9.8555857,1.0175463,-0.41333314,0,0.5691,0.4913,0.4290
mega_belt_ring02_body0127,planet,0.0038851546,0.364341,-252.9249,-668.50048,9.8765969,1.0192927,-0.38564596,0,0.3852,0.3403,0.3012
mega_belt_ring02_body0128,planet,0.0021807999,0.345034,-228.32205,-678.27841,-21.962858,1.0295447,-0.34656531,0,0.3898,0.3170,0.2944
mega_belt_ring02_body0129,planet,0.0045759294,0.354456,-208.19897,-686.62918,7.5801291,1.0406844,-0.31555522,0,0.5727,0.4574,0.4083
mega_belt_ring02_body0130,planet,0.00073674933,0.195974,-182.10331,-687.81279,9.4611491,1.0658103,-0.28218084,0,0.4700,0.4144,0.3160
mega_belt_ring02_body0131,planet,0.0042061375,0.171441,-161.11245,-694.97127,-14.538932,1.0612877,-0.24603414,0,0.3332,0.3234,0.3254
mega_belt_ring02_body0132,planet,0.0029985787,0.336798,-139.51846,-703.66733,15.634488,1.0592477,-0.21002056,0,0.3135,0.3336,0.3141
mega_belt_ring02_body0133,planet,0.002316857,0.315123,-108.79651,-707.62861,21.818784,1.0864991,-0.1670471,0,0.5182,0.4885,0.4474
mega_belt_ring02_body0134,planet,0.004566656,0.208378,-88.180576,-713.5475,-8.0476951,1.0847026,-0.13404812,0,0.3706,0.3107,0.2703
mega_belt_ring02_body0135,planet,0.00030583555,0.36106,-63.416226,-714.934,20.291577,1.094216,-0.097059378,0,0.4718,0.3942,0.3226
mega_belt_ring02_body0136,planet,0.0047831138,0.377014,-41.477443,-711.19345,-23.823892,1.0943844,-0.063825483,0,0.4649,0.4146,0.3447
mega_belt_ring02_body0137,planet,0.0027383054,0.183808,-19.548851,-703.15109,-1.9077325,1.0939919,-0.030414921,0,0.5696,0.4489,0.4234
mega_belt_ring02_body0138,planet,0.0021826067,0.219557,11.001091,-715.73461,-36.597727,1.0898141,0.016750823,0,0.3831,0.2992,0.2658
mega_belt_ring02_body0139,planet,0.0031867322,0.37927,29.322806,-710.84114,13.015058,1.0922866,0.045057755,0,0.3807,0.3365,0.2781
mega_belt_ring02_body0140,planet,0.00052429937,0.298415,56.901783,-714.61893,-21.424883,1.0944068,0.087142527,0,0.4536,0.3890,0.3004
mega_belt_ring02_body0141,planet,0.00055752445,0.183522,82.580164,-715.9239,-27.317003,1.0750584,0.1240055,0,0.3258,0.3079,0.3302
mega_belt_ring02_body0142,planet,0.0048997109,0.282029,102.20195,-704.12184,3.6726348,1.083642,0.15728858,0,0.2724,0.3280,0.2954
mega_belt_ring02_body0143,planet,0.0003053206,0.232275,125.43964,-706.31436,14.507939,1.0774151,0.19134619,0,0.5429,0.4861,0.3976
mega_belt_ring02_body0144,planet,0.00069030322,0.200312,147.83884,-702.76818,-5.6628413,1.0637733,0.2237822,0,0.3312,0.3656,0.3412
mega_belt_ring02_body0145,planet,0.0023902541,0.143442,169.07701,-696.07396,1.9082849,1.0512183,0.25534189,0,0.4770,0.4027,0.3470
mega_belt_ring02_body0146,planet,0.0020943666,0.143516,192.41135,-689.92351,24.666638,1.0453236,0.29152815,0,0.2927,0.3227,0.3042
mega_belt_ring02_body0147,planet,0.0012061873,0.121753,217.66513,-673.53892,-13.30955,1.0459504,0.33801601,0,0.4875,0.3973,0.3180
mega_belt_ring02_body0148,planet,0.00021776442,0.266872,244.60651,-672.21258,-13.740069,1.0341096,0.37629456,0,0.3736,0.3334,0.3033
mega_belt_ring02_body0149,planet,0.0021746146,0.283249,265.54638,-663.9395,15.198713,1.0083507,0.40329557,0,0.3346,0.3292,0.3301
mega_belt_ring02_body0150,planet,0.0049812829,0.267206,285.51356,-659.63939,3.1406169,0.99171748,0.42924785,0,0.5330,0.4135,0.3607
mega_belt_ring02_body0151,planet,0.0038007421,0.371332,305.74607,-650.16139,19.94775,0.97818768,0.4600043,0,0.3063,0.2982,0.3348
mega_belt_ring02_body0152,planet,0.00042469538,0.26635,325.63864,-634.65108,-18.140347,0.96880233,0.49709121,0,0.3361,0.3248,0.3468
mega_belt_ring02_body0153,planet,0.0025199505,0.209879,349.1518,-616.44187,-25.044378,0.94938914,0.53773267,0,0.4699,0.4021,0.3471
mega_belt_ring02_body0154,planet,0.00020688376,0.23577,365.68794,-608.02,-20.077478,0.9288153,0.55862727,0,0.3308,0.3193,0.3731
mega_belt_ring02_body0155,planet,0.0014702739,0.207556,393.64189,-602.90629,9.8940324,0.90561305,0.59128133,0,0.3597,0.3163,0.2588
mega_belt_ring02_body0156,planet,0.0034971914,0.237632,413.74456,-582.92589,16.807839,0.89069023,0.63218712,0,0.5396,0.4902,0.4430
mega_belt_ring02_body0157,planet,0.0043497731,0.318851,430.11793,-564.93955,14.989629,0.87089666,0.66305904,0,0.3663,0.2921,0.2732
mega_belt_ring02_body0158,planet,0.0014609532,0.332564,443.83497,-554.78523,7.7756411,0.8522182,0.68178498,0,0.3072,0.3020,0.3693
mega_belt_ring02_body0159,planet,0.0046756282,0.352259,470.48941,-539.60139,17.539422,0.82144816,0.71623732,0,0.4671,0.4143,0.3217
mega_belt_ring02_body0160,planet,0.0010292072,0.235658,483.89996,-527.08677,-8.5035087,0.80227144,0.7365374,0,0.5747,0.4861,0.4293
mega_belt_ring02_body0161,planet,0.0020902666,0.201533,508.22974,-511.27199,-27.801736,0.7770406,0.77241692,0,0.3220,0.3191,0.3491
mega_belt_ring02_body0162,planet,0.002768283,0.17027,517.08305,-493.55614,-22.636361,0.75720496,0.79329953,0,0.4121,0.3159,0.2743
mega_belt_ring02_body0163,planet,0.0043915238,0.241772,533.37684,-478.34927,-20.345056,0.73379536,0.81820851,0,0.2782,0.3564,0.3314
mega_belt_ring02_body0164,planet,0.00044816529,0.296115,552.10515,-454.25111,-27.091843,0.6954909,0.84531242,0,0.3111,0.3221,0.3065
mega_belt_ring02_body0165,planet,0.0048936715,0.37373,567.53635,-439.7545,-19.047237,0.67223392,0.86756858,0,0.3046,0.3121,0.3463
mega_belt_ring02_body0166,planet,0.00093986468,0.30302,587.25843,-418.74793,-12.95668,0.6278847,0.880555,0,0.5512,0.4888,0.4061
mega_belt_ring02_body0167,planet,0.00074948584,0.32545,595.5135,-401.84103,8.4948953,0.60623743,0.89842138,0,0.4843,0.3773,0.3449
mega_belt_ring02_body0168,planet,0.00026858503,0.377811,611.71107,-383.533,4.1201529,0.58055681,0.92595169,0,0.3170,0.3300,0.3444
mega_belt_ring02_body0169,planet,0.0005549795,0.319719,620.71985,-358.87643,21.118693,0.55029694,0.95180458,0,0.4659,0.3780,0.2886
mega_belt_ring02_body0170,planet,0.0018713345,0.204507,626.71622,-332.70447,-17.354618,0.50990495,0.9605092,0,0.3541,0.3462,0.2418
mega_belt_ring02_body0171,planet,0.0016832672,0.288788,636.94502,-318.68243,5.2237946,0.49092287,0.98119898,0,0.5381,0.4951,0.4155
mega_belt_ring02_body0172,planet,0.0035825871,0.193157,654.65791,-294.8122,18.424962,0.44979035,0.9988013,0,0.5423,0.4946,0.4423
mega_belt_ring02_body0173,planet,0.0035677489,0.283451,659.42296,-274.45995,-7.1524984,0.41974552,1.008489,0,0.5484,0.4770,0.4197
mega_belt_ring02_body0174,planet,0.004557915,0.293541,668.96607,-252.72043,-6.23302,0.38603002,1.0218445,0,0.3734,0.3237,0.2763
mega_belt_ring02_body0175,planet,0.0022186005,0.321792,673.96995,-230.41528,19.344308,0.35450268,1.0369284,0,0.5637,0.4606,0.4389
mega_belt_ring02_body0176,planet,0.0042546572,0.345037,688.64019,-210.72409,-4.9824418,0.31564638,1.0315232,0,0.3189,0.3357,0.3513
mega_belt_ring02_body0177,planet,0.00071890516,0.298673,696.25166,-185.20855,20.065212,0.27772216,1.0440366,0,0.3496,0.3215,0.3269
mega_belt_ring02_body0178,planet,0.001104219,0.263875,696.70206,-157.58988,-20.740766,0.2390648,1.0569012,0,0.3541,0.3435,0.3178
mega_belt_ring02_body0179,planet,0.0034388345,0.299319,701.25695,-136.07305,22.668109,0.20655163,1.0644707,0,0.3666,0.3331,0.2846
mega_belt_ring02_body0180,planet,0.0019387971,0.305766,710.14966,-116.04218,17.603872,0.17640563,1.0795592,0,0.3706,0.3399,0.2737
mega_belt_ring02_body0181,planet,0.0035706593,0.121155,713.2419,-88.937042,-13.389457,0.13340895,1.06989,0,0.5013,0.4174,0.3455
mega_belt_ring02_body0182,planet,0.0049378706,0.259094,706.73427,-61.393149,-4.3151361,0.094748072,1.0907033,0,0.5907,0.4627,0.4099
mega_belt_ring02_body0183,planet,0.0030685729,0.206462,716.47223,-38.059255,-17.374957,0.057438468,1.0812893,0,0.3258,0.3331,0.3463
mega_belt_ring02_body0184,planet,0.0036787234,0.182863,716.65465,-16.276698,-6.9100499,0.024950709,1.0985669,0,0.3581,0.3015,0.2717
mega_belt_ring02_body0185,planet,0.0020479379,0.176862,715.71911,7.4149601,-21.893707,-0.011321122,1.0927561,0,0.5481,0.4455,0.4103
mega_belt_ring02_body0186,planet,0.0010167355,0.342076,711.41811,29.574392,-24.921739,-0.045436266,1.0929788,0,0.2908,0.3247,0.3302
mega_belt_ring02_body0187,planet,0.0023849646,0.325252,710.02902,54.385085,-17.554609,-0.082805481,1.0810739,0,0.3367,0.3203,0.2924
mega_belt_ring03_body0000,planet,0.0029776955,0.17136,732.36762,123.51974,27.119308,-0.17626192,1.0450841,0,0.4647,0.3806,0.3882
mega_belt_ring03_body0001,planet,0.0036904233,0.289803,734.36182,144.90204,9.5860637,-0.20463988,1.0371125,0,0.3001,0.3162,0.3270
mega_belt_ring03_body0002,planet,0.00015611478,0.328612,719.88089,169.70922,-3.0452985,-0.24624505,1.0445343,0,0.3244,0.2896,0.3369
mega_belt_ring03_body0003,planet,0.0025258471,0.165216,715.65886,191.43565,7.9994829,-0.2779782,1.0391876,0,0.5412,0.4680,0.3899
mega_belt_ring03_body0004,planet,0.0041498305,0.128411,713.12054,217.67712,-17.743425,-0.31018018,1.0161649,0,0.4576,0.4179,0.3645
